row_num,index,common_name,name_pub,name_mast_key,name_simbad,designation,category,manmask,reject_reason,had_data,civ_blue,civ_ew,f2500,z_catalog,z_adopted,z_ned,dv_ned_kms,z_simbad,dv_simbad_kms,z_flag,adopted_record,sulentic,note
468,100,SWIFT J2325.6+2157,SWIFT J2325.6+2157,SWIFT J2325.6+2157,SWIFT J2325.6+2157,J232554.24+215314.0,no_sdss,3,,yes,404.4969925394556,163.24446917268062,0.34911841190986065,0.12,0.12,,,,,,BEST_iter06_gtr_hand.json,,"CONFIRMED by GTR at manmask 3 with their own hand fit: BEST_iter06_gtr_hand, their hand fit (6 pixels only -- the sharp spikes at 1575 and 1577 A), 404.5 / 163.24, VETO CLEAN, Si IV 0.50 and C IV 0.36 sigma rms at S/N 3.7 -- much the best fit of the object and a complete reversal of my provisional exclusion. CONFIRMED by GTR at manmask 3. My batch variants all failed at the blue edge of the window because the reconstruction carried a 1400 A bump that sat well above the data and its linear continuum then overshot its own flux at 1500-1520 A: auto 55 px at -25.5 per cent (-562.8 / 126.45), comps low 29 px at -8.3 (-424.5 / 161.30), comps high 59 px at -14.6 (-1047.7 / 103.07), nine quanta apart. GTR's mask of the two spikes removes that: the model now follows the observed continuum from 1420 A through the line and the blueshift lands at 404.5, on the opposite side of zero from every variant of mine. COS 1149-1610 A with a gap at 1320-1415 (Si IV half covered), no C III] or Mg II. Catalogue 0.12 (two decimals); NED preferred 0.120000, SIMBAD 0.120184 (+49 km/s). v22 manmask was blank"
377,101,LEDA 52314,LEDA   52314,LEDA 52314,LEDA   52314,J143816.15-065820.6,no_sdss,2,,yes,59.38121176138286,81.61014220441074,0.6615679284215369,0.126,0.129,,,,,,BEST_iter05_gtr_stismasks_z129.json,,"ACCEPTED by GTR at manmask 2 -- OK for this paper, with a reservation: the measurement depends on a redshift the literature is split over, moving ten quanta and changing sign between the two published values (see CONSEQUENCE below). LEDA 52314 = [HB89] 1435-067. REDSHIFT OVERRIDE to 0.129 (catalogue 0.126, +799 km/s; ica/redshift_overrides.csv). BEST_iter05_gtr_stismasks_z129: the COS+STIS merge under GTR's curated STIS masks rescaled to the new rest frame, 59.4 / 81.61, veto clean, Si IV 0.42, C IV 0.28, C III] 0.34, Mg II 0.59 sigma rms. WHY THE REDSHIFT MOVED: at 0.126 the C III] blend is misregistered -- data/model 1.066 at Al III 1857, 1.076 at Si III] 1892, 0.972 at the C III] 1909 core, i.e. the blue components under-fit while the core is over-fit, with the model compensating by running above the data across 1915-1940 A. GTR spotted it from the figure ('Al III and Si III] should be stronger in the fit and maybe they would be allowed to be if C III] was shifted over a bit'). At 0.129 Al III and C III] both land at 1.00 (Si III] 1.054). The C III] PEAK agreed all along, +288 to +357 km/s; the cross-correlation read +30 and I wrongly quoted it as the anchor -- it runs over the whole 1860-1960 A window, so it is centroid-like and degenerate with the blend shape. Mg II cannot test it: STIS ends at 2798 A, only 92 of 187 px observed, and the model overshoots at either z. EXTERNAL: 0.129 is the majority NED value, 18 of 35 published entries (all recent) against 13 for 0.126, which is NED's preferred (Wisotzki 2000, +/-0.001); also 0.1287 (one) and 0.130 (two); SIMBAD 0.1263 +/- 0.0004 (Gaia). So the correction stays inside the external range. CONSEQUENCE: the blueshift moves from -632.1 to +59.4, ten quanta and a sign change, and the EW from 72.4 to 81.6 -- which is the reservation. Figure: compare_z126_z129_blend.png. The spectra: COS 1120-1763 A at S/N 4.5, STIS 1403-2798 A at S/N 7.6 with C III] and Mg II; my proposer fit on the merge at the old z was the same to the pixel as GTR's (-562.8 / 71.35). v22 manmask was 3"
77,102,QSO J0623-6436,QSO J0623-6436,QSO J0623-6436,QSO J0623-6436,J062307.69-643620.7,no_sdss,3,,yes,-286.1411570333448,91.69126651287426,0.4594423726768439,0.129,0.129,,,,,,BEST_iter05_allmasks_comps_high.json,,"CONFIRMED by GTR at manmask 3 (I had proposed 2 for the unobserved red half and the component-set dependence below; GTR judged it a 3). QSO J0623-6436 (PKS 0622-645). BEST_iter05_allmasks_comps_high: my proposer masks with the high component set, -286.1 / 91.69, veto clean, Si IV 0.81 and C IV 0.90 sigma rms at S/N 14.5. CAVEAT: the COS spectrum ends at 1557.8 A, so the red half of the line is unobserved (39 per cent of the model EW lies beyond the data; the peak at 1549.2 and the half-flux point at 1553.1 are, just, inside it), and the blueshift depends on the component set: auto and low give -770.5 / 110.55 and fail marginally at the blue edge (8 px at -2.7 per cent, 1501-1505 A), high gives -286.1 -- seven quanta -- with residuals equal within noise. No C III] or Mg II. No curated prior from GTR. Catalogue 0.129; SIMBAD 0.127714 (Koss 2022, -343 km/s), NED pending. v22 manmask was blank"
410,103,Mrk 876,Mrk  876,Mrk 876,Mrk  876,J161357.19+654309.9,no_sdss,3,,yes,473.48142602680343,44.24079354266578,0.5097415400822447,0.129,0.129,,,,,,BEST_iter04_gtr_cosmasks.json,,"CONFIRMED by GTR at manmask 3. Mrk 876 = PG 1613+658. BEST_iter04_gtr_cosmasks: the COS+STIS merge under GTR's curated COS masks (one 5.7 A range, 5 pixels), 473.5 / 44.24, veto clean, Si IV 0.85 and C IV 0.93 sigma rms. COS alone under the same masks 473.5 / 41.19 (S/N 38 in C IV, coverage to 1591 A); the merge adds STIS far-UV (1120-1532 A, S/N 6) and the batch's unmasked merge gives 473.5 / 44.20. Blueshift identical everywhere; the EW moves 3 A with the far-UV in. CAVEAT: the data end at 1591 A, so the 1700-1705 continuum window is extrapolated 110 A. No C III] or Mg II. Catalogue 0.129; SIMBAD 0.12917 (Koss 2022, +46 km/s). v22 manmask was blank"
355,104,PG1416-129,[HB89] 1416-129,PG1416-129,[OKM2018] SWIFT J1419.0-1323,J141903.90-131044.8,no_sdss,3,,yes,128.44309058521125,364.06974049185123,0.5413785479672202,0.1294,0.1294,,,,,,BEST_iter04_gtr_hand.json,yes,"CONFIRMED by GTR at manmask 3 with their own hand fit: BEST_iter04_gtr_hand, 69 masked pixels (the narrow spikes peppering the line and the 1400-1500 A continuum), 128.4 / 364.07, veto clean, Si IV 0.25, C IV 0.25, C III] 0.31 sigma rms. My proposer pass found nothing to mask and gave 335.5 / 345.36 with residuals of 0.31 -- so GTR's masking of the spikes improves every window and moves the blueshift three quanta blueward and the EW up 5 per cent. A very strong broad line (peak 30 on a continuum of 4.5) reproduced across the whole window. CAVEAT: the C III] anchors are unusable here -- xcorr +250 at S/N 1.5, peak +835 (the blend) -- and there is no Mg II, so the catalogue z=0.1294 cannot be tested internally. FOS 1393-2061 A. v22 manmask was blank"
108,105,MCG+13-07-002,MCG+13-07-002,MCG+13-07-002,MCG+13-07-002,J084445.26+765309.4,no_sdss,2,,yes,473.48142602680343,40.993414661442856,0.637971559643145,0.132302,0.132302,,,,,,BEST_iter04_gtr_comps_high.json,,"ACCEPTED by GTR at manmask 2 -- OK for this paper, with a reservation: the blueshift depends on the component set, five quanta across them (see below). BEST_iter04_gtr_comps_high: GTR's curated masks (one 4.3 A range, 27 pixels) with the high component set, 473.5 / 40.99, veto clean, Si IV 0.65 and C IV 0.62 sigma rms at S/N 9.7. GTR's saved set uses the low components, which fails the veto (40 px at -7.3 per cent at 1507-1520 A, 749.2 / 39.66); mod fails too (28 px, 404.5 / 45.05); my proposer masks under auto give 473.5 / 39.10 on 21 px. So the blueshift runs 404.5 / 473.5 / 749.2 across component sets -- five quanta, the low set the outlier -- with the EW steady at 39-45. COS 1139-1587 A: the 1700-1705 continuum window is extrapolated 120 A; no C III] or Mg II. Catalogue 0.132302. v22 manmask was 3"
419,106,QSO B1626+5529,SBS 1626+554,QSO B1626+5529,QSO B1626+5529,J162756.11+552231.5,no_sdss,3,,yes,-9.680667062489581,63.786156318331294,0.48707001707646,0.1326,0.1326,,,,,,BEST_iter03_allmasks.json,yes,"CONFIRMED by GTR at manmask 3. QSO B1626+5529 = SBS 1626+554. BEST_iter03_allmasks, -9.7 / 63.79, veto clean, Si IV 0.46 and C IV 0.65 sigma rms at S/N 14.8; blueshift identical with and without masks (spikes at 1265-1275, 1400-1430, 1475, 1575 A). COS 1120-1766 A, full C IV, no C III] or Mg II. Catalogue 0.1326. No curated prior from GTR. v22 manmask was blank"
19,107,ZTF J004818.97+394111.8,2MASS J00481898+3941116,ZTF J004818.97+394111.8,2MASS J00481898+3941116,J004818.98+394111.6,no_sdss,2,,yes,266.5087642305957,51.72768369824064,0.41650927841950336,0.135,0.135,,,,,,BEST_iter05_gtr_hand.json,,"ACCEPTED by GTR at manmask 2 -- OK for this paper, with a reservation, in GTR's words, that ""there's not much anchor"": no C III] or Mg II in the spectrum, the red wing running past the last pixel, and the red continuum window extrapolated 120 A, so neither the redshift nor the EW can be checked against anything internal. Fit: BEST_iter05_gtr_hand, their new hand fit (19 masked pixels -- the narrow absorbers across the line core at 1533-1575 A), 266.5 / 51.73, veto clean, Si IV 0.89 and C IV 0.65 sigma rms at S/N 18. Two quanta and 4 per cent in EW from their earlier curated set (iter01_gtr_prior, 128.4 / 49.50) and from my proposer fit (128.4 / 49.04): masking more of the absorbed core lets the model rise to the shoulders and moves the half-flux point redward. ZTF J004818.97+394111.8 = IO And. COS 1136-1583 A: the line's red wing runs past the last pixel and the 1700-1705 A continuum window is extrapolated 120 A; no C III] or Mg II, so the catalogue z=0.135 (z_needs_check) cannot be tested internally -- SIMBAD 0.1342 +/- 0.0004 (Gaia) is -211 km/s, three quanta. v22 manmask was 3"
11,108,LEDA 1790,PG 0026+129,LEDA 1790,LEDA    1790,J002913.71+131603.8,no_sdss,2,,yes,128.44309058521125,38.11549738108507,0.6874542633589715,0.1451,0.1451,,,,,,BEST_iter01_gtr_prior.json,yes,"ACCEPTED by GTR at manmask 2 -- OK for this paper, with a reservation in GTR's words: ""I can easily change the output values depending on how I change the masking."" For the record, the spread I have on file: GTR's curated masks 128.4 / 38.12 (auto comps), the same masks under comps high 128.4 / 41.26, under comps low 611.4 / 27.19 (48 px veto), and the three-spectrum merge with my proposer masks 128.4 / 36.70 -- so the EW ranges 27-41 (a third) while the blueshift holds at 128.4 except under the low set. The line is weak (peak 8.6 on a continuum of 3.4) with the model running about 0.5 sigma under the red wing and over the narrow core, which is what makes the masking choice bite. LEDA 1790 = PG 0026+129. BEST_iter01_gtr_prior, GTR's curated FOS masks (eight ranges, 15.9 A, 4 pixels), 128.4 / 38.12, veto clean, Si IV 0.66, C IV 0.91, C III] 0.85, Mg II 1.22 sigma rms at S/N 19; anchors Mg II +80, C III] peak +77 (the xcorr's -720 is the blend and is not to be trusted). The model runs 0.5 sigma under the red wing (1555-1600 A) and over the narrow core; comps high fixes neither (128.4 / 41.26), comps low fails (611.4 / 27.19, 48 px). FOS alone is the spectrum: COS covers 1124-1268 A only and the 'STIS' file is an optical spectrum (4758-5254 A); the batch's three-spectrum merge gives 128.4 / 36.70, the same. v22 manmask was 3"
156,109,LEDA 82580,LEDA   82580,LEDA 82580,LEDA   82580,J100532.72-241716.1,no_sdss,0,low_snr;insufficient_coverage,yes,,,,0.154,0.154,,,,,,REJECT_ALL_iter03_allmasks.json,,"CONFIRMED by GTR (manmask 0). Excluded -- genuinely unmeasurable. The COS spectrum is at S/N 1.1 in the C IV window and covers only 1122-1554 A rest; beyond 1440 A it is a forest of unflagged spikes reaching 9000 on errors of 4000, and the reconstruction sits at zero. The -632.1 / 769.5 with 205 px at -21 per cent is noise. Catalogue 0.154; SIMBAD 0.1525 +/- 0.0003 (Gaia, -390 km/s) and NED 0.153533 (-121 km/s), both moot here. v22 manmask was blank"
24,110,LEDA 3237,PG 0052+251,LEDA 3237,LEDA    3237,J005452.13+252539.0,no_sdss,3,,yes,335.5125590520637,114.65885842426204,0.5436300572533284,0.1543,0.1543,,,,,,BEST_iter05_gtr_hand.json,yes,"CONFIRMED by GTR at manmask 3 with their own hand fit of the merge: BEST_iter05_gtr_hand, two ranges (1613.9-1621.7 and 1317.3-1325.3 A) plus 15 pixels, 335.5 / 114.66, veto clean, Si IV 0.40, C IV 0.52, C III] 0.55 sigma rms -- better in every window than the merge under their FOS-only masks (iter04_gtr_fosmasks, 335.5 / 102.07, 0.50 / 0.72 / 0.75) at the same blueshift. LEDA 3237 = PG 0052+251. The spectra: FOS 1377-2002 A at S/N 18.5 (GTR's FOS masks alone 335.5 / 121.69, C III] xcorr -110); COS 1120-1702 A at S/N 4.7 (GTR's COS masks alone -217.0 / 124.23); the 'STIS' file is an optical spectrum (4720-5212 A) and contributes nothing. Eight quanta between the two instruments on their own, at the same EW ~122; the merge lands on FOS's blueshift, the high-S/N instrument, and its EW of 103-115 is lower than either single because the COS far-UV re-sets the continuum. My proposer masks on the merge drift to 197.5-266.5 by masking COS's noisy C IV pixels as absorbers. Anchor C III] xcorr -250 (peak -664, the blend); no Mg II. Catalogue 0.1543. v22 manmask was 3"
257,111,3C 273,3C 273,3C 273,3C 273,J122906.70+020308.0,no_sdss,0,no_civ_data,yes,,,,0.1583,,,,,,,none,yes,"Excluded by the no_civ_data guard -- but FLAG FOR GTR, a data-assembly gap: the rebin master holds a single COS file for 3C 273 covering 1120-1270 A rest (548 px, ten of them inside the ICA range, so it cannot even be fit: get_ICA raises), while the master catalogue lists 56 HST spectra across COS/FOS/STIS with gratings FOS/G130H, FOS/G190H, FOS/G270H, STIS/E140M, STIS/G140L and STIS/G230L, and the v23 crossref marks FOS/G190H and STIS/G230L as covering C IV (observed 1795 A). So the FOS and STIS data for the brightest quasar in the sky were dropped between the master catalogue and the rebin master. The exclusion is of the file we have, not of the object; it should be re-rebinned. Catalogue z=0.1583. v22 manmask was blank PROVISIONAL: fitted on the superseded rebin tree before the v23 regeneration, and never reviewed object by object. Do not treat as a verdict; it will be replaced when the pass resumes at index 111."
331,112,PG1402+261,FBQS J140516.1+255534,PG1402+261,Ton  182,J140516.21+255533.6,no_sdss,3,,yes,473.48142602680343,38.205284558652444,1.3077204766623827,0.1633,0.1633,,,,,,BEST_iter03_allmasks.json,yes,"PROVISIONAL, awaiting GTR. BEST_iter03_allmasks, the FOS+STIS merge under my proposer masks (spikes below 1450 A and one dip at 1561), 473.5 / 38.21, veto clean, Si IV 1.00 and C IV 1.24 sigma rms at S/N 20; unmasked 473.5 / 38.57, so the blueshift is mask-independent. The STIS spectrum is 2488-4901 A and adds only Mg II (S/N high); FOS carries everything. Anchors: C III] present (FOS) -- the batch record does not carry them for the merge; a weak narrow line (peak 7.5 on 3.3) the model under-reaches slightly at the core. FBQS J140516.1+255534. Catalogue 0.1633. No curated prior from GTR. v22 manmask was blank PROVISIONAL: fitted on the superseded rebin tree before the v23 regeneration, and never reviewed object by object. Do not treat as a verdict; it will be replaced when the pass resumes at index 111."
301,113,PG1322+659,PG 1322+659,PG1322+659,2MASS J13234951+6541480,J132349.50+654148.2,no_sdss,3,,yes,-217.00183287294783,75.41621279331457,1.0494831740516073,0.1674,0.1674,,,,,,BEST_iter07_allmasks_uvonly.json,yes,"PROVISIONAL, awaiting GTR -- and a FINDING. BEST_iter07_allmasks_uvonly: my proposer masks plus three added by hand -- the spiky blue end 1355-1400 A (S/N 0.4), a SINGLE UNFLAGGED SPIKE at 2867-2871 A (seven pixels reaching 23 on a continuum of 1.4, bad-pixel flag clear) and the optical tail 3000-4900 A -- giving -217.0 / 75.42, veto clean, Si IV 0.33, C IV 0.37, C III] 0.53, Mg II 0.45 sigma rms; anchors C III] xcorr +320 (peak -320), Mg II +340. WHAT WAS WRONG: without those masks every variant was grossly mis-shaped -- the model 2x the data at 1400 A and 70 per cent over the C IV peak (18.9 vs 11.3), 24-36 px at up to -58 per cent, blueshift -632 to -1325 (REJECT_ALL_iter03, -632.1 / 171.9), and the batch's three sets spanning ten quanta. Tested one at a time: truncating the optical alone does NOT fix it, masking the blue end alone does NOT fix it, masking the 2870 A spike alone DOES (-217.0 / 73.89, 4 px at -0.9 per cent). Seven pixels 1300 A from C IV, 16x the continuum, were re-setting the component weights for the whole spectrum. The garbage-block problem in miniature, and the strongest case yet for flagging such pixels upstream. REDSHIFT: the C III] blend ratios (Al III 1.07-1.08, Si III] 0.95-0.96, C III] 0.97-1.00) do not converge at -300, 0 or +300 km/s and Mg II's core is under-fit at all three (0.87-0.92), so the test is inconclusive and the catalogue 0.1674 (four decimals, a well-studied PG quasar) stands; CAVEAT that the blueshift would move -562.8 / -217.0 / -78.8 across those +/-300 km/s. STIS 1355-4876 A at S/N 6 in C IV. No curated prior from GTR. v22 manmask was blank PROVISIONAL: fitted on the superseded rebin tree before the v23 regeneration, and never reviewed object by object. Do not treat as a verdict; it will be replaced when the pass resumes at index 111."
436,114,QSO B1725-142,QSO B1725-142,QSO B1725-142,[YAZ2019] C1,J172819.79-141555.9,no_sdss,2,,yes,3765.740764643641,34.46404473961488,0.4815686899727987,0.185,0.185,,,,,,BEST_iter01_baseline.json,,"PROVISIONAL, awaiting GTR -- manmask 2 proposed; an extreme-blueshift object. QSO B1725-142 = PKS 1725-142, radio-loud. BEST_iter01_baseline, COS alone unmasked, 3765.7 / 34.46, veto clean, Si IV 0.21 and C IV 0.23 sigma rms. THE PROFILE: both COS and STIS show a broad hump peaking near 1528-1530 A rest that falls to the continuum by 1552-1555 with no narrow core at 1549 -- a line lying entirely blueward of rest, i.e. a blueshift near 3800 km/s with the red half of the profile missing, the shape our other extreme objects (LEDA 88588, LEDA 88835) show. REDSHIFT is not in doubt: NED holds 42 published values at 0.1837-0.1854 (two at +/-0.0001), so the hump cannot be a normal C IV at some other z; trial_z.py is chaotic because the C III] at S/N 3.2 gives the cross-correlation nothing to lock onto, and Mg II is not covered. RESERVATION: the EW depends on the spectrum by a factor of three -- COS 34.46 (clean), STIS alone 10.71 (112 px at -10 per cent on the red side), the merge 17.70 (42 px) -- and the blueshift 3765.7 on both singles, 4310.9 on the merge. COS 1120-1697 A at S/N 4.4, STIS 1120-2654 at S/N 7.3 with C III] (227 px) but no Mg II. No curated prior from GTR. v22 manmask was blank PROVISIONAL: fitted on the superseded rebin tree before the v23 regeneration, and never reviewed object by object. Do not treat as a verdict; it will be replaced when the pass resumes at index 111."
